transaction_id,customer_id,merchant_id,amount,timestamp,payment_method,merchant_category,customer_account_age_days,is_new_device,ip_risk_score,location,distance_from_usual_location,failed_attempts_last_24h,transactions_last_1h,transactions_last_24h,avg_transaction_amount,transaction_amount_deviation,previous_chargebacks,previous_fraud_flags,merchant_risk_score,account_velocity,hour_of_day,day_of_week,label
TXN-0006889,510,270,296.16,2025-03-13 18:00:00,NETBANKING,Gaming,1316,0,0.3633,Pune,0.95,0,1,6,608.24,0.487,0,0,0.2117,0.1667,18,3,0
TXN-0006890,4395,414,3439.78,2025-03-13 18:15:00,NETBANKING,Grocery,1536,0,0.0365,Bengaluru,2.24,1,0,4,1542.36,2.23,0,1,0.1028,0.0,18,3,0
TXN-0006891,744,11,4734.89,2025-03-13 18:30:00,UPI,Healthcare,1706,0,0.0322,Mumbai,1.66,0,1,4,1434.77,3.3,0,0,0.3068,0.25,18,3,0
TXN-0006892,1684,31,896.96,2025-03-13 18:45:00,UPI,Grocery,2138,0,0.1005,Bengaluru,7.68,2,1,4,5014.15,0.179,0,2,0.0773,0.25,18,3,0
TXN-0006893,104,98,1673.81,2025-03-13 19:00:00,UPI,Travel,1846,0,0.4193,Hyderabad,2.14,0,2,6,1638.36,1.022,0,0,0.3219,0.3333,19,3,0
TXN-0006894,3396,246,2919.42,2025-03-13 19:15:00,UPI,Travel,2029,0,0.178,Pune,4.8,0,0,1,1543.23,1.892,1,0,0.1678,0.0,19,3,0
TXN-0006895,3497,482,10751.52,2025-03-13 19:30:00,CARD,Grocery,1775,0,0.2148,Bengaluru,4.85,0,1,5,2496.74,4.306,0,1,0.067,0.2,19,3,0
TXN-0006896,3783,35,1393.67,2025-03-13 19:45:00,UPI,Electronics,2340,0,0.0595,Bengaluru,8.87,1,0,4,3272.76,0.426,0,0,0.0798,0.0,19,3,0
TXN-0006897,1316,211,4388.74,2025-03-13 20:00:00,WALLET,Travel,314,0,0.2526,Pune,0.88,0,0,4,1902.2,2.307,0,0,0.2298,0.0,20,3,0
TXN-0006898,1641,215,2469.67,2025-03-13 20:15:00,UPI,Gaming,1775,0,0.1369,Chennai,8.59,0,0,4,1259.47,1.961,1,0,0.0566,0.0,20,3,0
TXN-0006899,4691,99,2197.27,2025-03-13 20:30:00,UPI,Gaming,302,0,0.354,Pune,2.22,0,3,12,2426.13,0.906,0,0,0.1354,0.25,20,3,0
TXN-0006900,4109,172,6809.07,2025-03-13 20:45:00,CARD,Grocery,1201,0,0.1281,Delhi,8.04,0,1,4,11208.41,0.607,0,2,0.2606,0.25,20,3,0
TXN-0006901,186,101,783.77,2025-03-13 21:00:00,UPI,Electronics,114,0,0.1038,Delhi,7.13,0,1,8,2208.67,0.355,0,0,0.2174,0.125,21,3,0
TXN-0006902,3460,69,2266.4,2025-03-13 21:15:00,UPI,Travel,1031,0,0.0271,Pune,24.62,1,2,5,1923.27,1.178,0,0,0.2538,0.4,21,3,0
TXN-0006903,4064,261,1849.6,2025-03-13 21:30:00,UPI,Healthcare,952,0,0.1216,Mumbai,1.13,0,2,9,2435.1,0.76,0,0,0.1795,0.2222,21,3,0
TXN-0006904,2797,466,398.86,2025-03-13 21:45:00,UPI,Grocery,1193,0,0.346,Pune,12.59,0,2,5,3087.59,0.129,0,0,0.2248,0.4,21,3,0
TXN-0006905,3200,203,6174.14,2025-03-13 22:00:00,CARD,Travel,2108,0,0.3592,Pune,1.61,0,0,1,1191.33,5.183,0,1,0.0659,0.0,22,3,0
TXN-0006906,5,318,4123.92,2025-03-13 22:15:00,UPI,Travel,759,0,0.1402,Pune,24.69,0,0,0,1424.04,2.896,0,1,0.1029,0.0,22,3,0
TXN-0006907,151,336,1862.03,2025-03-13 22:30:00,WALLET,Grocery,280,0,0.194,Mumbai,1.67,0,1,11,789.37,2.359,0,0,0.0127,0.0909,22,3,0
TXN-0006908,176,422,1385.98,2025-03-13 22:45:00,CARD,Electronics,355,0,0.0683,Mumbai,3.59,1,1,4,1748.25,0.793,1,0,0.2535,0.25,22,3,0
TXN-0006909,795,413,1800.4,2025-03-13 23:00:00,WALLET,Fashion,2007,0,0.1356,Chennai,0.39,0,1,5,7458.32,0.241,0,0,0.1453,0.2,23,3,0
TXN-0006910,4955,453,3651.57,2025-03-13 23:15:00,NETBANKING,Grocery,644,0,0.0757,Chennai,6.94,0,1,5,3197.86,1.142,0,0,0.0962,0.2,23,3,0
TXN-0006911,3172,408,1897.77,2025-03-13 23:30:00,UPI,Gaming,941,0,0.0538,Delhi,1.71,0,4,8,1226.73,1.547,0,0,0.2057,0.5,23,3,0
TXN-0006912,3912,466,923.38,2025-03-13 23:45:00,UPI,Healthcare,1733,0,0.0924,Mumbai,2.96,3,3,12,17982.77,0.051,0,0,0.2259,0.25,23,3,0
TXN-0006913,1478,484,1073.27,2025-03-14 00:00:00,NETBANKING,Grocery,2211,0,0.316,Hyderabad,2.22,0,1,6,1131.13,0.949,0,0,0.047,0.1667,0,4,1
TXN-0006914,4688,375,1778.31,2025-03-14 00:15:00,UPI,Electronics,202,0,0.1941,Chennai,4.21,0,0,7,2283.92,0.779,0,0,0.2284,0.0,0,4,0
TXN-0006915,995,247,708.36,2025-03-14 00:30:00,UPI,Gaming,1924,0,0.0047,Bengaluru,42.09,0,3,11,2381.58,0.297,0,1,0.2544,0.2727,0,4,0
TXN-0006916,4512,154,2512.08,2025-03-14 00:45:00,UPI,Healthcare,981,1,0.0284,Delhi,11.97,0,2,5,3998.57,0.628,0,1,0.0733,0.4,0,4,0
TXN-0006917,154,286,814.46,2025-03-14 01:00:00,UPI,Gaming,1300,0,0.0137,Delhi,3.7,0,0,3,871.38,0.935,0,0,0.3273,0.0,1,4,0
TXN-0006918,103,415,693.12,2025-03-14 01:15:00,UPI,Fashion,444,0,0.2031,Chennai,2.48,0,1,8,1398.25,0.496,0,0,0.0376,0.125,1,4,0
TXN-0006919,395,377,43856.31,2025-03-14 01:30:00,UPI,Fashion,315,1,0.1179,Mumbai,2.75,0,2,6,1642.02,26.709,0,0,0.1596,0.3333,1,4,1
TXN-0006920,3960,261,12523.89,2025-03-14 01:45:00,UPI,Electronics,1723,0,0.0823,Bengaluru,4.13,0,1,4,14174.23,0.884,0,0,0.4017,0.25,1,4,0
TXN-0006921,1288,39,2078.68,2025-03-14 02:00:00,UPI,Electronics,1563,0,0.2327,Mumbai,11.08,1,1,8,3487.67,0.596,0,1,0.1306,0.125,2,4,0
TXN-0006922,2256,136,4215.65,2025-03-14 02:15:00,UPI,Electronics,840,0,0.052,Hyderabad,3.97,1,0,3,645.11,6.535,0,0,0.1957,0.0,2,4,0
TXN-0006923,2357,289,4996.49,2025-03-14 02:30:00,CARD,Grocery,911,0,0.3062,Pune,16.31,0,0,0,813.83,6.139,0,0,0.5706,0.0,2,4,1
TXN-0006924,3948,193,1669.2,2025-03-14 02:45:00,CARD,Healthcare,1312,0,0.2314,Delhi,9.13,0,2,10,1486.77,1.123,0,0,0.19,0.2,2,4,0
TXN-0006925,1744,229,2388.21,2025-03-14 03:00:00,CARD,Fashion,1096,0,0.3288,Pune,6.7,0,0,4,791.09,3.019,0,0,0.1428,0.0,3,4,0
TXN-0006926,34,151,1384.88,2025-03-14 03:15:00,UPI,Fashion,2090,0,0.0639,Delhi,5.62,1,1,8,1241.86,1.115,0,1,0.2327,0.125,3,4,0
TXN-0006927,1933,39,6318.34,2025-03-14 03:30:00,CARD,Gaming,547,0,0.0621,Pune,3.39,0,1,6,1676.63,3.768,0,0,0.322,0.1667,3,4,0
TXN-0006928,1441,234,6405.9,2025-03-14 03:45:00,UPI,Electronics,1322,0,0.4302,Chennai,1.07,0,3,4,832.02,7.699,0,1,0.2137,0.75,3,4,1
TXN-0006929,3655,223,8582.33,2025-03-14 04:00:00,CARD,Gaming,1633,0,0.204,Pune,7.05,1,2,6,2054.14,4.178,0,0,0.0822,0.3333,4,4,0
TXN-0006930,3757,391,2348.52,2025-03-14 04:15:00,UPI,Electronics,749,1,0.4749,Hyderabad,9.56,1,0,3,2438.01,0.963,0,0,0.1543,0.0,4,4,0
TXN-0006931,460,57,15730.34,2025-03-14 04:30:00,UPI,Electronics,500,1,0.2024,Pune,7.91,0,1,5,1596.43,9.853,0,0,0.3515,0.2,4,4,1
TXN-0006932,3966,243,1667.68,2025-03-14 04:45:00,CARD,Healthcare,1494,0,0.0893,Mumbai,3.66,1,4,6,2617.85,0.637,0,0,0.281,0.6667,4,4,0
TXN-0006933,353,427,13939.37,2025-03-14 05:00:00,WALLET,Fashion,994,0,0.1129,Bengaluru,11.26,1,1,4,1292.0,10.789,0,0,0.3499,0.25,5,4,0
TXN-0006934,3099,134,1132.57,2025-03-14 05:15:00,CARD,Fashion,2436,0,0.2354,Bengaluru,37.48,1,2,5,2082.89,0.544,0,0,0.2622,0.4,5,4,0
TXN-0006935,1947,159,491.81,2025-03-14 05:30:00,UPI,Electronics,525,0,0.4464,Mumbai,1.31,0,2,7,2027.47,0.243,0,0,0.2049,0.2857,5,4,0
TXN-0006936,1507,44,13675.35,2025-03-14 05:45:00,CARD,Fashion,1424,0,0.1382,Mumbai,5.2,0,1,8,608.95,22.457,0,1,0.0384,0.125,5,4,1
TXN-0006937,2416,288,3483.94,2025-03-14 06:00:00,NETBANKING,Fashion,1055,0,0.1767,Mumbai,0.37,2,3,3,305.69,11.397,1,0,0.2556,1.0,6,4,0
TXN-0006938,1552,428,3024.99,2025-03-14 06:15:00,CARD,Electronics,865,0,0.3176,Bengaluru,5.44,0,1,4,3553.57,0.851,0,0,0.1983,0.25,6,4,0
TXN-0006939,3970,241,1255.21,2025-03-14 06:30:00,UPI,Travel,1430,0,0.1618,Mumbai,4.18,0,1,10,837.68,1.498,0,0,0.3132,0.1,6,4,0
TXN-0006940,4834,209,773.09,2025-03-14 06:45:00,CARD,Grocery,1926,0,0.1801,Bengaluru,11.75,0,1,6,3441.9,0.225,0,0,0.0998,0.1667,6,4,0
TXN-0006941,4079,375,850.05,2025-03-14 07:00:00,NETBANKING,Travel,742,0,0.0384,Delhi,3.91,1,6,8,3187.56,0.267,0,1,0.1798,0.75,7,4,0
TXN-0006942,2197,221,2067.49,2025-03-14 07:15:00,UPI,Travel,1550,0,0.2481,Chennai,22.49,1,3,7,754.51,2.74,0,0,0.2582,0.4286,7,4,0
TXN-0006943,2517,200,1548.96,2025-03-14 07:30:00,NETBANKING,Healthcare,2085,1,0.2049,Mumbai,13.26,0,1,8,762.43,2.032,0,0,0.3298,0.125,7,4,0
TXN-0006944,2236,382,258.52,2025-03-14 07:45:00,NETBANKING,Grocery,2418,0,0.0151,Chennai,7.0,2,0,8,3120.03,0.083,0,0,0.1038,0.0,7,4,0
TXN-0006945,3968,143,9791.81,2025-03-14 08:00:00,UPI,Grocery,1566,0,0.1805,Hyderabad,13.31,0,1,3,1380.43,7.093,0,0,0.2697,0.3333,8,4,0
TXN-0006946,2762,425,1183.03,2025-03-14 08:15:00,WALLET,Electronics,398,0,0.0099,Delhi,3.19,0,1,7,3720.76,0.318,0,0,0.2401,0.1429,8,4,0
TXN-0006947,2341,135,6210.22,2025-03-14 08:30:00,UPI,Grocery,2101,0,0.2267,Chennai,19.27,0,2,7,1405.7,4.418,1,0,0.2247,0.2857,8,4,0
TXN-0006948,2048,256,888.82,2025-03-14 08:45:00,UPI,Gaming,2469,0,0.1153,Mumbai,3.21,1,2,13,884.31,1.005,0,0,0.3829,0.1538,8,4,0
TXN-0006949,1876,126,2101.45,2025-03-14 09:00:00,UPI,Fashion,2373,0,0.2407,Pune,5.08,2,1,4,2430.4,0.865,0,0,0.333,0.25,9,4,0
TXN-0006950,2764,317,4759.29,2025-03-14 09:15:00,CARD,Electronics,1747,0,0.0901,Pune,7.12,0,1,9,4327.29,1.1,0,0,0.1619,0.1111,9,4,0
TXN-0006951,3445,218,4145.95,2025-03-14 09:30:00,CARD,Travel,301,0,0.2306,Hyderabad,0.09,1,0,6,1510.06,2.746,1,0,0.2366,0.0,9,4,0
TXN-0006952,2162,120,1376.89,2025-03-14 09:45:00,UPI,Healthcare,1536,0,0.3362,Delhi,16.61,0,0,2,5279.27,0.261,0,0,0.0478,0.0,9,4,0
TXN-0006953,4034,372,2995.41,2025-03-14 10:00:00,UPI,Electronics,458,0,0.0885,Mumbai,19.2,1,3,7,336.22,8.909,0,0,0.1022,0.4286,10,4,0
TXN-0006954,4134,468,3538.61,2025-03-14 10:15:00,UPI,Grocery,1903,0,0.2905,Hyderabad,26.18,0,0,11,2255.35,1.569,0,0,0.4207,0.0,10,4,0
TXN-0006955,2146,15,1552.49,2025-03-14 10:30:00,UPI,Electronics,128,0,0.1584,Chennai,15.07,0,2,9,994.24,1.561,0,0,0.0171,0.2222,10,4,0
TXN-0006956,4546,284,591.0,2025-03-14 10:45:00,UPI,Fashion,381,0,0.1401,Hyderabad,6.99,0,0,9,1611.93,0.367,0,0,0.4693,0.0,10,4,0
TXN-0006957,866,360,963.89,2025-03-14 11:00:00,CARD,Healthcare,1739,0,0.4997,Pune,1.81,0,2,10,2387.62,0.404,0,0,0.054,0.2,11,4,1
TXN-0006958,4661,360,1231.9,2025-03-14 11:15:00,UPI,Grocery,644,0,0.2398,Delhi,3.2,0,1,5,899.16,1.37,0,0,0.3139,0.2,11,4,0
TXN-0006959,1471,111,1847.52,2025-03-14 11:30:00,UPI,Grocery,227,0,0.0229,Chennai,11.99,0,1,6,1753.14,1.054,0,1,0.1595,0.1667,11,4,0
TXN-0006960,2822,58,8847.78,2025-03-14 11:45:00,UPI,Grocery,301,0,0.2783,Bengaluru,11.38,1,1,10,2835.91,3.12,0,0,0.1444,0.1,11,4,0
TXN-0006961,1418,257,4460.54,2025-03-14 12:00:00,WALLET,Grocery,769,0,0.1799,Bengaluru,0.19,2,2,6,2738.57,1.629,0,0,0.2667,0.3333,12,4,0
TXN-0006962,2211,319,795.9,2025-03-14 12:15:00,NETBANKING,Healthcare,1233,0,0.2881,Bengaluru,2.64,0,1,7,1877.09,0.424,0,0,0.5254,0.1429,12,4,0
TXN-0006963,1701,145,11294.42,2025-03-14 12:30:00,CARD,Electronics,1792,0,0.4632,Delhi,0.66,0,1,5,2352.09,4.802,0,0,0.1948,0.2,12,4,1
TXN-0006964,3527,185,1663.56,2025-03-14 12:45:00,NETBANKING,Electronics,1284,0,0.0765,Delhi,1.87,0,4,8,2263.52,0.735,0,0,0.1618,0.5,12,4,0
TXN-0006965,406,267,3525.68,2025-03-14 13:00:00,UPI,Grocery,1053,0,0.6454,Bengaluru,7.06,1,1,7,352.5,10.002,1,0,0.1671,0.1429,13,4,1
TXN-0006966,4192,226,703.84,2025-03-14 13:15:00,CARD,Electronics,2256,1,0.1861,Delhi,0.54,0,0,8,2324.17,0.303,0,0,0.1322,0.0,13,4,0
TXN-0006967,4520,242,1145.17,2025-03-14 13:30:00,NETBANKING,Gaming,1944,0,0.0439,Bengaluru,11.16,0,2,9,4809.84,0.238,0,1,0.2216,0.2222,13,4,0
TXN-0006968,2815,342,5082.1,2025-03-14 13:45:00,UPI,Grocery,1108,0,0.4362,Hyderabad,0.79,1,1,5,1289.94,3.94,1,0,0.3018,0.2,13,4,0
TXN-0006969,2737,493,747.45,2025-03-14 14:00:00,NETBANKING,Healthcare,2498,0,0.2946,Hyderabad,6.35,0,0,6,1545.46,0.484,0,1,0.1032,0.0,14,4,0
TXN-0006970,3500,399,1902.1,2025-03-14 14:15:00,NETBANKING,Fashion,1799,0,0.1242,Bengaluru,6.89,0,0,4,3397.71,0.56,0,1,0.2681,0.0,14,4,0
TXN-0006971,996,5,2882.61,2025-03-14 14:30:00,UPI,Gaming,917,0,0.107,Chennai,7.86,0,2,8,970.75,2.969,0,1,0.1741,0.25,14,4,0
TXN-0006972,3749,175,647.17,2025-03-14 14:45:00,UPI,Electronics,1012,0,0.3522,Mumbai,6.01,0,0,4,2828.78,0.229,1,0,0.1726,0.0,14,4,0
TXN-0006973,1094,5,304.3,2025-03-14 15:00:00,WALLET,Gaming,194,0,0.0506,Hyderabad,7.46,1,0,2,2502.52,0.122,0,0,0.2753,0.0,15,4,0
TXN-0006974,3382,437,4460.1,2025-03-14 15:15:00,UPI,Grocery,1995,0,0.0675,Delhi,3.16,0,1,3,1264.69,3.527,0,0,0.1216,0.3333,15,4,0
TXN-0006975,1528,323,31537.25,2025-03-14 15:30:00,UPI,Healthcare,1511,0,0.4685,Chennai,1.88,1,0,2,1356.45,23.25,0,0,0.1259,0.0,15,4,1
TXN-0006976,3731,110,2848.1,2025-03-14 15:45:00,UPI,Healthcare,295,0,0.2863,Bengaluru,19.52,0,0,8,904.54,3.149,0,0,0.2308,0.0,15,4,0
TXN-0006977,3956,420,3450.55,2025-03-14 16:00:00,UPI,Gaming,380,0,0.1851,Hyderabad,1.4,1,1,5,1772.56,1.947,0,0,0.5703,0.2,16,4,0
TXN-0006978,1044,282,743.58,2025-03-14 16:15:00,UPI,Healthcare,263,1,0.2017,Pune,4.15,1,0,6,3327.25,0.223,1,0,0.0151,0.0,16,4,0
TXN-0006979,3088,26,7826.08,2025-03-14 16:30:00,UPI,Travel,402,0,0.1187,Mumbai,6.68,0,5,10,4197.57,1.864,0,0,0.4887,0.5,16,4,0
TXN-0006980,2492,76,1234.94,2025-03-14 16:45:00,UPI,Electronics,809,0,0.0591,Pune,13.49,0,1,6,1726.6,0.715,1,0,0.0084,0.1667,16,4,0
TXN-0006981,1471,405,5763.26,2025-03-14 17:00:00,CARD,Fashion,1894,0,0.0423,Pune,14.92,0,2,6,2377.4,2.424,0,0,0.1968,0.3333,17,4,0
TXN-0006982,2942,145,3303.84,2025-03-14 17:15:00,CARD,Grocery,2489,0,0.2799,Mumbai,21.77,0,0,3,2246.85,1.47,0,0,0.2132,0.0,17,4,0
TXN-0006983,4964,263,3385.44,2025-03-14 17:30:00,UPI,Healthcare,1056,0,0.0976,Mumbai,0.21,1,0,2,1565.73,2.162,0,0,0.1877,0.0,17,4,0
TXN-0006984,13,448,3257.93,2025-03-14 17:45:00,UPI,Fashion,1337,0,0.2461,Pune,4.74,0,3,10,1630.49,1.998,0,0,0.0926,0.3,17,4,0
TXN-0006985,4785,145,3155.74,2025-03-14 18:00:00,NETBANKING,Gaming,1348,0,0.0779,Pune,2.08,1,2,7,1150.9,2.742,0,0,0.3435,0.2857,18,4,0
TXN-0006986,4280,6,2389.72,2025-03-14 18:15:00,UPI,Travel,1630,0,0.0704,Pune,4.09,1,1,7,552.47,4.326,0,0,0.1425,0.1429,18,4,0
TXN-0006987,2647,42,4744.8,2025-03-14 18:30:00,CARD,Travel,1721,0,0.1401,Pune,2.09,0,2,9,2082.15,2.279,0,0,0.2505,0.2222,18,4,0
TXN-0006988,3051,458,870.87,2025-03-14 18:45:00,UPI,Grocery,249,0,0.1335,Delhi,3.39,0,3,12,487.78,1.785,0,0,0.2217,0.25,18,4,0
TXN-0006989,1846,300,1417.6,2025-03-14 19:00:00,UPI,Travel,1435,0,0.1944,Hyderabad,6.22,0,1,6,1286.73,1.102,0,0,0.29,0.1667,19,4,0
TXN-0006990,646,165,7813.67,2025-03-14 19:15:00,WALLET,Gaming,977,0,0.5153,Chennai,3.54,0,2,7,762.85,10.243,0,0,0.2917,0.2857,19,4,0
TXN-0006991,2858,40,2139.76,2025-03-14 19:30:00,NETBANKING,Travel,2022,0,0.1345,Hyderabad,19.43,0,0,5,2777.49,0.77,0,0,0.0808,0.0,19,4,0
TXN-0006992,4082,348,1299.33,2025-03-14 19:45:00,UPI,Grocery,2327,0,0.1758,Mumbai,23.91,0,2,8,1982.45,0.655,1,0,0.1275,0.25,19,4,0
TXN-0006993,1156,20,5066.53,2025-03-14 20:00:00,CARD,Fashion,886,0,0.0502,Mumbai,2.41,1,1,7,2676.57,1.893,0,1,0.0593,0.1429,20,4,0
TXN-0006994,3586,46,4158.76,2025-03-14 20:15:00,CARD,Fashion,1426,0,0.1219,Mumbai,1.28,0,3,9,2826.77,1.471,0,1,0.4728,0.3333,20,4,0
TXN-0006995,3741,297,490.65,2025-03-14 20:30:00,CARD,Grocery,639,0,0.2099,Mumbai,11.41,1,1,6,1158.76,0.423,0,0,0.3067,0.1667,20,4,0
TXN-0006996,3792,321,3734.89,2025-03-14 20:45:00,NETBANKING,Healthcare,147,0,0.0678,Chennai,10.34,0,3,11,2380.57,1.569,0,0,0.1336,0.2727,20,4,1
TXN-0006997,1701,285,2064.99,2025-03-14 21:00:00,UPI,Healthcare,363,0,0.0656,Bengaluru,2.44,0,2,11,559.88,3.688,1,0,0.4808,0.1818,21,4,0
TXN-0006998,1961,455,3668.15,2025-03-14 21:15:00,CARD,Electronics,2126,0,0.2087,Mumbai,0.2,0,3,9,1542.22,2.378,0,0,0.1886,0.3333,21,4,0
TXN-0006999,2082,135,1819.37,2025-03-14 21:30:00,NETBANKING,Grocery,807,0,0.3825,Bengaluru,25.1,1,1,5,1329.03,1.369,0,0,0.2254,0.2,21,4,0
TXN-0007000,4272,278,2863.62,2025-03-14 21:45:00,UPI,Healthcare,270,0,0.4901,Hyderabad,19.13,0,1,3,6608.3,0.433,0,0,0.2077,0.3333,21,4,0
TXN-0007001,4503,154,288.46,2025-03-14 22:00:00,WALLET,Fashion,600,0,0.1721,Hyderabad,1.69,0,2,4,1026.84,0.281,0,0,0.1345,0.5,22,4,0
TXN-0007002,2071,182,735.54,2025-03-14 22:15:00,UPI,Electronics,1548,0,0.2991,Hyderabad,2.43,0,1,4,1069.47,0.688,1,0,0.1262,0.25,22,4,0
TXN-0007003,4850,76,3773.07,2025-03-14 22:30:00,NETBANKING,Travel,1065,1,0.0417,Pune,5.71,1,0,3,1238.11,3.047,0,1,0.472,0.0,22,4,0
TXN-0007004,2853,397,24759.84,2025-03-14 22:45:00,UPI,Grocery,383,0,0.1795,Chennai,2.65,0,0,9,1500.31,16.503,0,1,0.2663,0.0,22,4,0
TXN-0007005,1926,352,2598.83,2025-03-14 23:00:00,UPI,Gaming,1182,0,0.1712,Chennai,1.08,0,0,5,10963.29,0.237,0,1,0.3276,0.0,23,4,0
TXN-0007006,4,357,900.31,2025-03-14 23:15:00,UPI,Fashion,2181,0,0.2431,Bengaluru,5.29,0,1,9,5855.54,0.154,0,0,0.1092,0.1111,23,4,0
TXN-0007007,3056,72,2061.01,2025-03-14 23:30:00,UPI,Travel,1154,0,0.125,Hyderabad,16.47,1,1,6,1431.74,1.44,0,0,0.2157,0.1667,23,4,0
TXN-0007008,3225,59,736.65,2025-03-14 23:45:00,NETBANKING,Gaming,2433,0,0.3064,Bengaluru,2.24,0,0,2,2258.11,0.326,0,0,0.2161,0.0,23,4,0
TXN-0007009,4842,392,6281.51,2025-03-15 00:00:00,UPI,Healthcare,925,0,0.0887,Pune,5.68,0,1,8,1417.89,4.43,1,0,0.0667,0.125,0,5,0
TXN-0007010,3591,333,1888.66,2025-03-15 00:15:00,UPI,Grocery,650,0,0.1476,Bengaluru,2.05,0,1,3,1287.35,1.467,0,0,0.128,0.3333,0,5,0
TXN-0007011,149,15,5160.3,2025-03-15 00:30:00,UPI,Grocery,1472,0,0.1676,Chennai,8.05,0,2,3,1194.4,4.32,0,0,0.2461,0.6667,0,5,0
TXN-0007012,2836,333,1543.93,2025-03-15 00:45:00,CARD,Fashion,2120,0,0.145,Chennai,2.9,0,1,6,2106.47,0.733,0,0,0.2081,0.1667,0,5,0
TXN-0007013,3714,491,5639.23,2025-03-15 01:00:00,CARD,Gaming,2021,0,0.0743,Hyderabad,9.78,0,3,7,2072.23,2.721,0,1,0.2813,0.4286,1,5,1
TXN-0007014,2483,376,354.94,2025-03-15 01:15:00,NETBANKING,Fashion,2265,0,0.0451,Bengaluru,0.16,1,0,6,1981.16,0.179,0,0,0.4282,0.0,1,5,0
TXN-0007015,2147,139,1844.6,2025-03-15 01:30:00,NETBANKING,Fashion,139,0,0.1656,Hyderabad,8.05,1,0,6,1379.02,1.338,0,0,0.2285,0.0,1,5,0
TXN-0007016,4050,159,3087.54,2025-03-15 01:45:00,NETBANKING,Gaming,1899,0,0.0905,Delhi,21.37,0,2,8,3428.91,0.9,0,1,0.2222,0.25,1,5,1
TXN-0007017,3057,377,1376.35,2025-03-15 02:00:00,UPI,Travel,86,1,0.0442,Hyderabad,4.08,1,1,6,2511.52,0.548,0,1,0.0454,0.1667,2,5,1
TXN-0007018,3407,201,2578.73,2025-03-15 02:15:00,CARD,Fashion,1941,0,0.3449,Hyderabad,0.61,0,0,7,643.09,4.01,0,0,0.11,0.0,2,5,0
TXN-0007019,2321,369,2535.35,2025-03-15 02:30:00,CARD,Gaming,667,0,0.1703,Pune,8.77,0,3,7,2133.73,1.188,0,0,0.1222,0.4286,2,5,0
TXN-0007020,1391,481,5137.77,2025-03-15 02:45:00,UPI,Fashion,1754,0,0.179,Hyderabad,3.68,0,0,7,4192.18,1.226,0,0,0.3706,0.0,2,5,0
TXN-0007021,2596,203,3351.18,2025-03-15 03:00:00,CARD,Healthcare,974,0,0.3502,Mumbai,7.24,1,2,5,1073.36,3.122,0,0,0.0923,0.4,3,5,0
TXN-0007022,4796,287,2666.36,2025-03-15 03:15:00,UPI,Electronics,179,1,0.0685,Bengaluru,8.18,0,2,9,3130.43,0.852,1,0,0.2953,0.2222,3,5,0
TXN-0007023,3014,245,4337.29,2025-03-15 03:30:00,WALLET,Travel,1731,0,0.0706,Pune,12.32,0,3,6,774.29,5.602,0,0,0.1282,0.5,3,5,0
TXN-0007024,3537,255,465.21,2025-03-15 03:45:00,NETBANKING,Fashion,892,0,0.2866,Chennai,1.43,0,2,7,3372.97,0.138,0,1,0.0246,0.2857,3,5,0
TXN-0007025,621,38,848.21,2025-03-15 04:00:00,UPI,Electronics,390,0,0.1449,Delhi,12.29,0,0,3,2667.38,0.318,1,0,0.4607,0.0,4,5,0
TXN-0007026,4940,494,450.47,2025-03-15 04:15:00,CARD,Electronics,771,0,0.0842,Hyderabad,2.3,0,0,5,3884.27,0.116,0,0,0.1417,0.0,4,5,0
TXN-0007027,1224,271,3115.5,2025-03-15 04:30:00,CARD,Grocery,466,0,0.084,Hyderabad,0.33,2,1,7,2429.29,1.282,0,0,0.1405,0.1429,4,5,0
TXN-0007028,4857,115,2722.64,2025-03-15 04:45:00,CARD,Electronics,525,1,0.2444,Pune,15.37,0,1,7,860.38,3.164,0,0,0.0564,0.1429,4,5,1
TXN-0007029,2229,287,7192.81,2025-03-15 05:00:00,CARD,Electronics,1098,0,0.0487,Pune,22.74,0,0,4,1408.56,5.106,0,0,0.2058,0.0,5,5,0
TXN-0007030,4595,199,2558.58,2025-03-15 05:15:00,UPI,Electronics,1152,0,0.0796,Mumbai,1.01,0,1,5,1294.38,1.977,0,1,0.4451,0.2,5,5,0
TXN-0007031,4460,411,957.04,2025-03-15 05:30:00,CARD,Fashion,832,0,0.2166,Chennai,12.14,0,1,5,543.16,1.762,0,1,0.2134,0.2,5,5,0
TXN-0007032,3777,380,2058.11,2025-03-15 05:45:00,UPI,Healthcare,655,0,0.4682,Hyderabad,6.37,0,0,8,2812.28,0.732,0,0,0.4684,0.0,5,5,0
TXN-0007033,4583,192,275.92,2025-03-15 06:00:00,UPI,Grocery,2064,0,0.1339,Pune,6.9,0,0,8,979.93,0.282,0,0,0.182,0.0,6,5,0
TXN-0007034,3048,357,1196.69,2025-03-15 06:15:00,UPI,Fashion,1317,0,0.1096,Pune,2.94,0,0,3,1401.58,0.854,0,0,0.3659,0.0,6,5,0
TXN-0007035,4244,17,172.16,2025-03-15 06:30:00,UPI,Healthcare,582,0,0.0389,Pune,13.81,0,0,7,2654.73,0.065,0,0,0.2786,0.0,6,5,0
TXN-0007036,861,484,2500.04,2025-03-15 06:45:00,UPI,Electronics,1204,0,0.1999,Bengaluru,4.14,0,2,9,2480.43,1.008,0,0,0.3009,0.2222,6,5,0
